"","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068"
"70",0.0128615141106824,0.0130917976241402,0.0126039329121317,0.0126133187258089,0.0125842713664013,0.0124565623827781,0.0122233190701707,0.0119087514667529,0.0117810574095103,0.0116694461087686,0.0115541674371961,0.0114415432850003,0.0113295305340477,0.011218770461147,0.0111090431228795,0.0110004050638978,0.0108928242466098,0.0107862971935984,0.0106808113975961,0.0105763573820647,0.0104729248298902,0.0103705038243183,0.010269084449485,0.0101686569173333,0.0100692115256354,0.00997073867022251,0.00987322883983173,0.00977667261654351,0.00968106067443688,0.00958638377882833,0.00949263278533497,0.00939979863900584,0.00930787237344267,0.0092168451099353,0.00912670805660371,0.00903745250754894,0.00894906984201226,0.00886155152354252,0.0087748890991716,0.00868907419859805,0.00860409853337861,0.00851995389612768,0.00843663215972461,0.0083541252765287,0.008272425277602,0.00819152427193954,0.00811141444570724,0.00803208806148719,0.00795353745753032,0.00787575504701639
"71",0.0142218673190064,0.0138833680212228,0.0141319476782555,0.0136053218639778,0.0136154533853786,0.0135840981983275,0.013446242670277,0.0131944680565301,0.0128549078952443,0.012717068479483,0.0125965896034976,0.012472151982183,0.0123505797831747,0.0122296675615527,0.0121101075438982,0.0119916623121745,0.0118743929035361,0.0117582647349876,0.0116432740528295,0.0115294073560854,0.0114166544153011,0.0113050040936629,0.011194445686525,0.011084968490203,0.0109765619389738,0.0108692155597626,0.0107629189853443,0.0106576619487814,0.0105534342838958,0.0104502259238173,0.010348026900162,0.0102468273420211,0.0101466174750232,0.010047387620385,0.00994912819397826,0.00985182970540359,0.00975548275707388,0.0096600780433067,0.00956560634942543,0.00947205855086929,0.00937942561231212,0.00928769858678953,0.00919686861483493,0.00910692692362375,0.00901786482612612,0.00892967372026784,0.00884234508809956,0.00875587049497405,0.00867024158873158,0.00858545009889316
"72",0.0159543795674793,0.01590711963547,0.0155285090982187,0.0158065447636252,0.0152175152330483,0.0152288473119798,0.0151937766211608,0.0150395855906918,0.014757976374953,0.0143781792647807,0.014224006255863,0.0140892509631256,0.0139500678245823,0.0138140896530389,0.0136788496643939,0.0135451221121823,0.0134126414449804,0.0132814759326782,0.0131515868942901,0.0130229701313135,0.0128956105429433,0.012769496687563,0.012644616108677,0.0125209568331683,0.0123985068889951,0.0122772544584252,0.0121571878273531,0.012038295400066,0.0119205656930223,0.0118039873353797,0.0116885490673714,0.0115742397393874,0.0114610483108433,0.0113489638491313,0.0112379755285589,0.0111280726293049,0.0110192445363835,0.0109114807386194,0.0108047708276323,0.0106991044968315,0.0105944715404209,0.0104908618524128,0.0103882654256522,0.0102866723508499,0.0101860728156257,0.0100864571035604,0.00998781559325767,0.00989013875741443,0.0097934171619009,0.00969764146484928
"73",0.0176124191845893,0.0175058842241908,0.0174540284378408,0.0170385994201753,0.0173436730301027,0.0166973625469343,0.0167097966288085,0.0166713154424645,0.0165021299021317,0.0161931352272628,0.0157764042468295,0.0156072384805776,0.0154593787318935,0.0153066605457056,0.0151574589977552,0.0150090674182716,0.0148623353540945,0.0147169714299023,0.0145730505545804,0.0144305302855598,0.014289406016049,0.0141496611767452,0.0140112832133769,0.0138742584581,0.0137385737734561,0.0136042160231664,0.0134711722402677,0.013339429571501,0.013208975293513,0.0130797968060301,0.0129518816324374,0.0128252174179974,0.0126997919288413,0.0125755930507286,0.0124526087878958,0.0123308272618916,0.0122102367104317,0.012090825486262,0.0119725820560341,0.0118554949991909,0.011739553006864,0.011624744880781,0.0115110595321843,0.0113984859807597,0.0112870133535763,0.0111766308840359,0.0110673279108335,0.0109590938769273,0.0108519183285191,0.0107457909140447
"74",0.0200190204621094,0.0193878932010161,0.0192706186566884,0.0192135353885087,0.0187562277726334,0.019092055264912,0.0183805914681992,0.0183942790058908,0.0183519186053537,0.018165677796936,0.01782553396472,0.0173667931377208,0.017180574096771,0.0170178088919362,0.0168496954798812,0.0166854532115834,0.0165221025631117,0.0163605787224845,0.016200560941396,0.0160421316801518,0.0158852442176294,0.0157298934826355,0.0155760612355478,0.015423733656523,0.0152728956998879,0.0151235329038223,0.0149756308078045,0.0148291751376967,0.0146841517445276,0.0145405466223273,0.0143983459006127,0.0142575358450257,0.0141181028553712,0.013980033464508,0.0138433143369823,0.0137079322677607,0.0135738741809482,0.0134411271285272,0.0133096782891066,0.0131795149666831,0.0130506245894155,0.0129229947084101,0.0127966129965182,0.0126714672471459,0.0125475453730749,0.0124248354052949,0.0123033254918478,0.0121830038966829,0.0120638589985235,0.0119458792897441
"75",0.0228300209053125,0.0218594367945295,0.0211702878674236,0.0210422318771623,0.0209799007508636,0.0204805512974873,0.0208472525481915,0.0200703814757394,0.0200853273551149,0.0200390726195306,0.0198357100630123,0.0194642956566257,0.0189633812321743,0.0187600424442807,0.0185823136830674,0.018398745035836,0.0182194034197143,0.0180410353930483,0.0178646621188573,0.0176899333613576,0.01751693916171,0.017345628503561,0.0171759958495053,0.0170080212830904,0.016841689713968,0.0166769847132652,0.0165138904896377,0.0163523912531592,0.0161924714174218,0.0160341155326917,0.0158773083053825,0.0157220345898509,0.0155682793890925,0.0154160278526003,0.0152652652751533,0.0151159770953241,0.014968148894096,0.0148217663934626,0.0146768154550514,0.0145332820787572,0.0143911524013902,0.0142504126953373,0.0141110493672358,0.0139730489566606,0.0138363981348242,0.0137010837032893,0.0135670925926941,0.0134344118614899,0.013303028694691,0.0131729304026374
"76",0.0247587555062093,0.0251791899342131,0.0241087344241681,0.0233486732835968,0.0232074405569875,0.0231386956673355,0.0225879640327805,0.0229923981977289,0.0221355884572212,0.022152072241318,0.0221010579747317,0.0218767697685439,0.0214671374724765,0.0209146798340731,0.0206904178422598,0.0204944011038642,0.0202919435654425,0.020094148012203,0.0198974262290631,0.0197029044549222,0.0195101964153501,0.0193194014165846,0.0191304631927793,0.0189433756367394,0.0187581167826447,0.0185746699873763,0.0183930171315594,0.018213140798948,0.0180350235748601,0.0178586482690739,0.0176839978421051,0.0175110554266841,0.0173398043187077,0.0171702279780058,0.0170023100259806,0.0168360342442695,0.0166713845731,0.0165083451097639,0.0163469001070729,0.0161870339718409,0.0160287312633765,0.015871976691992,0.015716755117527,0.0155630515478857,0.0154108511375889,0.0152601391863403,0.0151109011376067,0.0149631225772118,0.0148167892319443,0.0146718869681791
"77",0.0274548363162818,0.0269356442838725,0.0273930449878199,0.0262284707493025,0.0254015819942805,0.0252479315216533,0.0251731423064387,0.0245739881445694,0.0250139817783595,0.0240818378996623,0.0240997710039644,0.0240442713590882,0.0238002628370352,0.0233546140316544,0.0227535821087772,0.0225096021059714,0.0222963507921973,0.0220760923775065,0.0218609058483752,0.021646887499504,0.0214352625932193,0.0212256108922986,0.0210180404343812,0.0208124900065024,0.0206089529644986,0.0204074054112268,0.0202078292402384,0.0200102047390308,0.0198145129600522,0.0196207349574519,0.0194288520295752,0.019238845638758,0.0190506974346932,0.0188643892445858,0.0186799030739881,0.0184972211042303,0.0183163256909665,0.0181371993623849,0.0179598248175474,0.0177841849247102,0.0176102627196718,0.0174380414041334,0.0172675043440771,0.0170986350681588,0.0169314172661178,0.0167658347872009,0.0166018716386032,0.0164395119839226,0.0162787401416311,0.0161195405835593
"78",0.0311876974796571,0.0303037194824256,0.0297306528821956,0.0302355163045744,0.0289500986596124,0.0280374068268624,0.0278678126334316,0.0277852628279231,0.0271239367344492,0.0276095868216988,0.0265807179443947,0.0266005118982162,0.0265392532678486,0.0262699249164269,0.0257780328420994,0.0251146341395528,0.0248453372667112,0.0246099576812196,0.024366843894798,0.0241293282840667,0.0238931020711849,0.0236595176592559,0.0234281112046507,0.0231990019556608,0.0229721223474863,0.0227474650465245,0.0225250036759171,0.0223047182503792,0.0220865870119169,0.0218705890468637,0.0216567034434306,0.0214449095593639,0.021235186933417,0.0210275153111419,0.0208218746340221,0.020618245040395,0.020416606862616,0.0202169406254528,0.0200192270441106,0.0198234470223995,0.0196295816508801,0.0194376122050406,0.0192475201434874,0.019059287106154,0.0188728949125282,0.018688325559896,0.0185055612216025,0.0183245842453306,0.0181453771513956,0.0179679226310572
"79",0.0354402203370215,0.0343871629571603,0.0334124999362312,0.0327806439109422,0.0333372999702031,0.0319200146430593,0.0309136921082548,0.0307266996837613,0.0306356813065325,0.0299065114741348,0.0304419831517508,0.0293075652689146,0.0293293898334267,0.0292618468381043,0.0289648887854824,0.028422534771427,0.0276910797063354,0.0273941563616,0.0271346297912795,0.0268665755882957,0.0266046938634131,0.0263442338123812,0.0260866865778508,0.025831540731671,0.0255789277555079,0.0253287731532633,0.0250810688389986,0.0248357857299221,0.0245929017905097,0.0243523930306713,0.024114236391261,0.0238784088152034,0.0236448875426092,0.0234136500131654,0.0231846738945721,0.0229579370705616,0.0227334176419144,0.0225110939233328,0.022290944441671,0.0220729479337566,0.0218570833443707,0.0216433298242034,0.0214316667278436,0.0212220736117837,0.0210145302324456,0.020809016544225,0.0206055126975559,0.020403999036993,0.0202044560993133,0.0200068646116364
"80",0.0399569824755656,0.0393132418502382,0.0381451029655763,0.0370639256280798,0.0363630183396798,0.0369805075673714,0.0354083367313286,0.034292040026232,0.0340846124668554,0.0339836473079827,0.0331747914459607,0.0337687811944973,0.0325103904688454,0.0325346000921146,0.0324596757805514,0.0321302651947514,0.0315286409858654,0.0307172501535548,0.0303878780686309,0.0300999895981714,0.0298026415678639,0.0295121405639604,0.0292232165990085,0.0289375237725343,0.02865449476587,0.0283742754294221,0.0280967831259185,0.0278220088857635,0.0275499204479038,0.0272804933687024,0.0270137010363547,0.0267495178717372,0.0264879182980228,0.0262288770680483,0.0259723691560368,0.0257183697891428,0.0254668544341615,0.0252177987986562,0.02497117882749,0.0247269707008623,0.0244851508318928,0.0242456958643806,0.0240085826705357,0.0237737883487501,0.0235412902213838,0.0233110658325751,0.0230830929460716,0.0228573495430827,0.0226338138201527,0.0224124641870548
"81",0.0438807505474965,0.0436962163306547,0.042992233500061,0.0417147784409945,0.0405324229200306,0.0397659236849998,0.0404411984731188,0.0387219015516737,0.0375011401404504,0.0372743012015239,0.0371638875729007,0.0362793377761576,0.0369289139689074,0.0355527611673237,0.0355792363631497,0.0354973005230624,0.0351370632046531,0.0344791381073983,0.0335918161140763,0.0332316208995124,0.0329167913977603,0.0325916170964788,0.0322739305765169,0.0319579686771575,0.0316455402910208,0.0313360250089142,0.0310295823301421,0.0307261218841138,0.0304256338618451,0.0301280829832456,0.0298334425172064,0.0295416833615507,0.0292527775434223,0.0289666970924768,0.0286834143988838,0.0284029020949171,0.0281251330894514,0.027850080553428,0.0275777179210881,0.027308018886179,0.0270409573998079,0.0267765076677992,0.0265146441482438,0.0262553415490189,0.0259985748253499,0.0257443191773894,0.0254925500478228,0.0252432431194963,0.024996374313068,0.0247519197846823
"82",0.0495827512357971,0.0488056264373674,0.0486003813597486,0.0478173883019819,0.0463965604076223,0.0450815053743255,0.0442289794976556,0.0449800425182352,0.0430677834470933,0.041710012108592,0.0414577143156746,0.0413349086151124,0.0403510829875547,0.0410735631778522,0.0395429603801145,0.0395724069711873,0.0394812752117429,0.0390806073158724,0.038348841197022,0.0373619322404657,0.0369613111738889,0.0366111473580411,0.0362494777129834,0.0358961362267054,0.0355447129206731,0.0351972197052663,0.0348529665407996,0.0345121308276906,0.0341746120527702,0.033840399306161,0.0335094533481762,0.0331817444475895,0.0328572402359943,0.0325359096010524,0.0322177214332187,0.0319026450239237,0.0315906499338747,0.0312817060314233,0.0309757834764006,0.030672852721488,0.030372884507999,0.0300758498634906,0.0297817200988252,0.029490466805444,0.0292020618526092,0.0289164773846915,0.028633685818478,0.0283536598405087,0.0280763724044386,0.0278017967284246
"83",0.0563060306654307,0.0547901945373499,0.0539314519741696,0.0537046509707906,0.0528394238325785,0.0512693730629904,0.0498162039808837,0.0488741413186337,0.0497040849579383,0.0475909903050132,0.0460906186249517,0.0458118231807547,0.0456761197747034,0.0445889675658966,0.0453873264546063,0.0436959716395287,0.0437285108676499,0.0436278079678704,0.043185059806212,0.0423764397315215,0.0412858803661643,0.0408431839520602,0.0404562440765578,0.0400565899686861,0.0396661386869648,0.0392778070429441,0.0388938182484941,0.0385134097923047,0.0381367777063256,0.0377638109209621,0.0373944973805235,0.0370287937241631,0.0366666670981238,0.0363080817344974,0.0359530032533628,0.0356013972778859,0.0352532298743204,0.0349084674064777,0.0345670765781241,0.0342290244151179,0.0338942782669247,0.0335628058019555,0.0332345750049279,0.032909554173619,0.0325877119158525,0.0322690171464516,0.0319534390842411,0.031640947249073,0.031331511458883,0.0310251018267753
"84",0.0641231253638612,0.0622421947817558,0.0605665489152971,0.0596172718795484,0.0593665599742306,0.0584101147155148,0.0566745385318798,0.0550681664969417,0.0540267851914685,0.0549442271252184,0.0526083556843569,0.0509498046330438,0.0506416166798726,0.0504916064992192,0.0492898393219155,0.0501723666261768,0.0483026977008239,0.0483386674353414,0.0482273477520129,0.0477379220725337,0.0468440517783837,0.0456385182389487,0.0451491497626023,0.0447214160577893,0.0442796276998905,0.0438480123925695,0.0434187401895496,0.0429942686887936,0.0425737549898711,0.042157415791751,0.0417451283151277,0.0413368792333179,0.0409326206140798,0.0405323161399901,0.040135926272245,0.0397434130063587,0.0393547383412575,0.0389698647656693,0.0385887550972501,0.0382113725294511,0.0378376806117727,0.0374676432514393,0.0371012247082464,0.0367383895916431,0.0363791028571427,0.0360233298029928,0.035671036066806,0.0353221876222465,0.0349767507757421,0.0346346921632305
"85",0.0717133485285322,0.070451706510405,0.0683851389720171,0.0665441165619389,0.0655011513798748,0.0652256956613351,0.0641748547942072,0.0622679872916943,0.060503075639154,0.0593589160293049,0.0603669041691549,0.0578004957437422,0.0559782553080711,0.0556396509885896,0.0554748356717909,0.0541544610333308,0.0551240886719468,0.0530698942506184,0.0531094139896377,0.0529871076981994,0.0524493785383422,0.051467288422421,0.0501427757036977,0.0496051093925913,0.0491351608480513,0.0486497705375544,0.0481755572988167,0.0477039184152062,0.0472375540353728,0.0467755380694949,0.0463181086034748,0.0458651307404003,0.0454165898383217,0.0449724332343625,0.04453262102678,0.0440971097745194,0.0436658577222723,0.0432388231184791,0.0428159647497223,0.0423972417639759,0.0419826137220978,0.0415720405761353,0.0411654826711649,0.0407629007396306,0.0403642558981393,0.0399695096435163,0.0395786238491473,0.039191560761276,0.0388082829953646,0.0384287535324804
"86",0.0819393087181537,0.0793649073397504,0.0779686526128531,0.0756815896802076,0.0736441367375643,0.072489890886108,0.0721850450237033,0.0710220831796437,0.0689117597077743,0.0669585382693558,0.0656923009051721,0.0668078377886148,0.063967602726968,0.0619509357284908,0.0615762035343889,0.0613938030104377,0.0599325491018512,0.0610056325552365,0.0587322629071619,0.0587759992615467,0.0586406433245245,0.0580455403789555,0.0569586647463337,0.0554928312390618,0.0548977978479814,0.0543777074679174,0.0538405277404797,0.05331571763854,0.0527937565662484,0.0522776327684967,0.0517663213449784,0.0512600857845135,0.0507587767971698,0.0502623781787537,0.0497708316474473,0.0492840930441344,0.0488021142927541,0.0483248491828554,0.0478522515081362,0.0473842756578541,0.0469208764212173,0.0464620090443715,0.0460076292063901,0.0455576930213102,0.045112157031868,0.0446709782059505,0.0442341139322317,0.043801522016123,0.0433731606756773,0.0429489885375593
"87",0.0927304629467474,0.0896322641880776,0.0868161625137408,0.0852888189894552,0.0827870328235655,0.0805582915358651,0.0792956781368238,0.0789622115100832,0.0776900638085941,0.0753816104677985,0.073245008844903,0.071859889495877,0.0730801596960102,0.0699732662722759,0.0677672624382841,0.0673573481304023,0.0671578227474499,0.0655593775270882,0.0667332085136361,0.0642464012402885,0.0642942438268585,0.064146179859803,0.0634952050679626,0.0623062870093806,0.0607028322300456,0.0600519335228878,0.0594830139276796,0.0588954005343107,0.0583213181013305,0.0577503521820492,0.0571857715757745,0.0566264551583903,0.056072691156633,0.055524316264333,0.0549813127559496,0.0544436168778171,0.0539111803248953,0.0533839505074538,0.0528618768765262,0.0523449088876844,0.0518329966479753,0.0513260907019458,0.0508241420939803,0.0503271023420368,0.0498349234398744,0.0493475578501994,0.0488649585007853,0.0483870787796982,0.0479138725308678,0.047445294049606
"88",0.106030708069281,0.101720186453336,0.0983216338592189,0.0952325261562886,0.0935571148283213,0.0908127938449696,0.0883679879835848,0.0869829709537149,0.0866171765171284,0.0852217008850703,0.0826894553124432,0.080345721564643,0.0788263222867168,0.0801648911705181,0.076756801009959,0.0743369368770765,0.0738872835646416,0.0736684152606222,0.0719150093065937,0.0732026369428855,0.0704747469757697,0.0705272276457854,0.0703648096672992,0.0696507263434571,0.068346549024013,0.0665876478610033,0.0658736479978479,0.0652495746840463,0.0646049953081157,0.0639752586469727,0.0633489406288998,0.0627296269458527,0.0621160877867158,0.061508639320269,0.0609071024086814,0.0603114576080154,0.0597216349840278,0.0591375815487627,0.0585592396141958,0.0579865537309082,0.0574194684544592,0.0568579290550403,0.0563018812827561,0.0557512714360053,0.0552060463326706,0.0546661533125623,0.0541315402298998,0.0536021554490555,0.0530779478393171,0.0525588667700296
"89",0.120115961028167,0.117140179619974,0.112378018869169,0.108623379589927,0.105210607594192,0.103359653399232,0.100327793490171,0.0976268306940771,0.096096697144939,0.0956925762370814,0.0941508882754414,0.0913533241865021,0.0887640234339379,0.0870854276047519,0.0885642463577091,0.0847990702041358,0.082125662430639,0.0816288962508741,0.0813870958053918,0.0794499750208412,0.0808725151070613,0.0778588077900954,0.0779167871738434,0.0777373516921812,0.0769484495869172,0.0755076258082421,0.0735644340487935,0.0727756241488915,0.0720861629408518,0.0713740471278884,0.0706783291897287,0.0699863880863236,0.0693021852040242,0.0686243618770478,0.0679532674010686,0.0672887038689136,0.0666306497993876,0.0659790279308183,0.0653337797233847,0.0646948414447432,0.0640621518357074,0.0634356496425912,0.0628152744012164,0.0622009661776015,0.0615926656435075,0.0609903140446083,0.0603938532031912,0.0598032255098502,0.059218373918784,0.05863924194201
